utc_offset_seconds,generationtime_ms,latitude,longitude,elevation,hourly.relativehumidity_2m,hourly.time,hourly.temperature_2m,hourly.snow_height,hourly.freezinglevel_height,hourly.dewpoint_2m,hourly.pressure_msl,hourly.precipitation,hourly.apparent_temperature,hourly.weathercode,hourly_units.relativehumidity_2m,hourly_units.time,hourly_units.dewpoint_2m,hourly_units.snow_height,hourly_units.freezinglevel_height,hourly_units.temperature_2m,hourly_units.pressure_msl,hourly_units.precipitation,hourly_units.weathercode,hourly_units.apparent_temperature
32400,1.8960237503051758,35.625,139.625,20.84375,64,2021-11-05T18:00,16.6,0,2192,9.8,1019.2,0,16.2,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,65,2021-11-05T19:00,16.2,0,2166,9.6,1019.2,0,15.9,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,62,2021-11-05T20:00,15.3,0,2158,8.2,1020.2,0,14.1,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,59,2021-11-05T21:00,13.9,0,2190,6,1020.7,0,12.1,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,57,2021-11-05T22:00,13.3,0,2216,5,1020.7,0,11.1,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,56,2021-11-05T23:00,12.7,0,2256,4,1021.2,0,10.3,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,55,2021-11-06T00:00,12,0,2294,3.2,1021.2,0,9.5,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,56,2021-11-06T01:00,11.5,0,2300,3.1,1021.2,0,9,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,59,2021-11-06T02:00,11.1,0,2294,3.3,1021.7,0,8.6,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,62,2021-11-06T03:00,10.6,0,2278,3.6,1021.7,0,8.2,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,65,2021-11-06T04:00,9.9,0,2262,3.6,1022.2,0,7.6,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,68,2021-11-06T05:00,9.2,0,2238,3.7,1022.7,0,7,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,70,2021-11-06T06:00,9.1,0,2218,3.8,1023.2,0,6.9,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,66,2021-11-06T07:00,10.1,0,2218,4,1024.2,0,7.9,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,60,2021-11-06T08:00,11.8,0,2224,4.2,1024.7,0,9.4,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,53,2021-11-06T09:00,14,0,2248,4.6,1025.2,0,11.5,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,49,2021-11-06T10:00,15.4,0,2276,4.8,1024.7,0,12.9,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,46,2021-11-06T11:00,16.6,0,2314,4.9,1024.2,0,14.3,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,43,2021-11-06T12:00,17.8,0,2378,5.2,1023.2,0,15.6,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,42,2021-11-06T13:00,18.2,0,2454,5.2,1023.2,0,15.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,42,2021-11-06T14:00,18.3,0,2544,5.2,1022.7,0,15.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,44,2021-11-06T15:00,18,0,2608,5.6,1022.7,0,15.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,50,2021-11-06T16:00,17.3,0,2558,6.6,1023.2,0,15.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,58,2021-11-06T17:00,16.4,0,2460,7.9,1023.7,0,14.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,68,2021-11-06T18:00,15.1,0,2386,9.3,1024.7,0,13.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,73,2021-11-06T19:00,14.4,0,2444,9.7,1024.7,0,13.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,76,2021-11-06T20:00,13.7,0,2554,9.7,1025.2,0,13.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,79,2021-11-06T21:00,13,0,2662,9.5,1025.2,0,12.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,80,2021-11-06T22:00,12.7,0,2662,9.4,1024.7,0,11.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,80,2021-11-06T23:00,12.6,0,2626,9.2,1024.7,0,11.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,79,2021-11-07T00:00,12.4,0,2592,8.9,1024.2,0,10.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,80,2021-11-07T01:00,12.3,0,2606,8.8,1024.2,0,10.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,80,2021-11-07T02:00,12.2,0,2636,8.8,1024.2,0,10.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,80,2021-11-07T03:00,12.1,0,2666,8.7,1023.7,0,10.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,80,2021-11-07T04:00,12,0,2670,8.6,1023.7,0,10.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,80,2021-11-07T05:00,11.8,0,2664,8.4,1024.2,0,10,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,78,2021-11-07T06:00,11.9,0,2646,8.3,1024.2,0,10,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,76,2021-11-07T07:00,12.3,0,2616,8.2,1024.2,0.01,10.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,74,2021-11-07T08:00,12.8,0,2576,8.2,1024.7,0.01,10.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,69,2021-11-07T09:00,13.6,0,2536,8.1,1024.7,0.01,11.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,66,2021-11-07T10:00,14.4,0,2526,8.1,1024.7,0,12.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,62,2021-11-07T11:00,15.3,0,2526,8,1023.7,0,13,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,58,2021-11-07T12:00,16.2,0,2530,8,1023.2,0,13.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,59,2021-11-07T13:00,16.1,0,2530,8.1,1022.7,0.07,13.8,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,61,2021-11-07T14:00,15.8,0,2530,8.2,1022.2,0.07,13.6,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,63,2021-11-07T15:00,15.4,0,2532,8.4,1021.7,0.07,13.3,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,79,2021-11-07T16:00,14.4,0,2758,10.7,1024.2,0.23,13.4,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,82,2021-11-07T17:00,14.1,0,2804,11,1024.2,0.23,13.2,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,86,2021-11-07T18:00,13.7,0,2846,11.3,1024.2,0.23,13,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,89,2021-11-07T19:00,13.5,0,2844,11.6,1024.2,2.24,12.9,63,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,92,2021-11-07T20:00,13.3,0,2822,12,1024.2,2.24,12.8,63,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,95,2021-11-07T21:00,13.2,0,2844,12.4,1023.7,2.24,13,63,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,97,2021-11-07T22:00,13.4,0,2948,12.9,1023.2,1.62,13.6,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,98,2021-11-07T23:00,13.8,0,3094,13.5,1022.7,1.62,14.3,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,99,2021-11-08T00:00,14.2,0,3236,14.1,1021.7,1.62,15.2,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,100,2021-11-08T01:00,14.4,0,3240,14.4,1021.2,0.35,15.6,53,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,100,2021-11-08T02:00,14.6,0,3194,14.5,1020.2,0.35,15.8,53,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,99,2021-11-08T03:00,14.8,0,3154,14.6,1019.2,0.35,15.9,53,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,99,2021-11-08T04:00,14.7,0,3172,14.6,1019.2,2.96,15.7,63,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,100,2021-11-08T05:00,14.5,0,3208,14.5,1018.7,2.96,15.4,63,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,99,2021-11-08T06:00,14.7,0,3284,14.6,1018.2,2.96,15.7,63,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,97,2021-11-08T07:00,15.4,0,3370,15,1017.6,4.32,16.3,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,95,2021-11-08T08:00,16.4,0,3476,15.5,1016.6,4.32,16.3,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,92,2021-11-08T09:00,17.8,0,3590,16.4,1015.6,4.32,16.8,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,90,2021-11-08T10:00,18.8,0,3630,17.1,1014.6,1.09,18,95,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,89,2021-11-08T11:00,19.8,0,3648,17.9,1013.6,1.09,19.4,95,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,87,2021-11-08T12:00,20.8,0,3670,18.7,1012.1,1.09,20.8,95,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,88,2021-11-08T13:00,21.1,0,3700,19,1011.1,1.44,21.3,95,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,89,2021-11-08T14:00,21.1,0,3730,19.2,1010.6,1.44,21.5,95,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,90,2021-11-08T15:00,21.1,0,3770,19.3,1009.6,1.44,21.8,95,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,91,2021-11-08T16:00,21,0,3802,19.5,1009.1,1.89,22,95,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,92,2021-11-08T17:00,20.9,0,3832,19.6,1009.1,1.89,22,95,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,93,2021-11-08T18:00,20.9,0,3854,19.7,1008.6,1.89,22.1,95,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,93,2021-11-08T19:00,21,0,3848,19.7,1008.1,0.13,22.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,92,2021-11-08T20:00,21.1,0,3826,19.8,1008.1,0.13,22.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,91,2021-11-08T21:00,21.2,0,3804,19.6,1007.6,0.13,22.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,89,2021-11-08T22:00,21.2,0,3802,19.3,1007.1,0.01,22.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
32400,1.8960237503051758,35.625,139.625,20.84375,88,2021-11-08T23:00,21,0,3806,18.9,1007.1,0.01,22,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
